max_movs,max_stay,cases,week,download_mbps_fixed,rwi_weight,gdp_per_capita,popDANE,pop_density,pop60plus_ratio,tests_unique_dev_fixed
15.415399999999998,25.567799999999995,0,17,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
12.4246,25.613800000000005,0,18,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
12.157599999999997,24.1226,1,19,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
16.2772,27.0296,9,20,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
15.1358,27.775800000000007,7,21,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
16.016400000000004,28.2684,30,22,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
11.182,25.542800000000003,23,23,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
16.0474,27.8136,20,24,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
8.472399999999999,26.8394,48,25,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
6.5666,23.7284,18,26,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
7.6864,24.0782,17,27,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
4.1204,24.6054,23,28,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
1.8848,23.3252,19,29,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
1.7332000000000003,23.65,34,30,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
2.6504,23.1926,29,31,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
5.2664,24.9132,23,32,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
3.666,24.1924,31,33,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
5.944000000000001,23.9062,15,34,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
5.4006,23.323200000000003,15,35,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
0.569,23.558,32,36,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
2.7469999999999994,25.0896,18,37,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
-1.9298,21.7306,13,38,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
-5.0534,21.6506,20,39,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
-2.9024,20.841,15,40,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
-8.088599999999998,19.7026,16,41,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
-9.2172,18.4026,12,42,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1
1.1046,16.6806,0,0,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
2.7374,16.9932,0,1,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
14.899400000000002,24.3592,0,2,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
55.775200000000005,50.0926,0,3,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
53.903400000000005,48.5724,2,4,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
56.67579999999999,51.545,0,5,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
53.5478,50.2086,1,6,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
49.298,46.045,4,7,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
45.8948,43.070600000000006,5,8,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
41.6358,40.8524,2,9,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
36.3274,37.60380000000001,1,10,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
32.0766,34.935,0,11,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
30.527999999999995,33.878600000000006,0,12,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
24.2072,30.2198,2,13,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
18.7758,28.2368,1,14,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
18.846,28.0394,3,15,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
17.2972,27.2144,1,16,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
14.0764,25.551800000000004,4,17,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
11.8532,25.0632,6,18,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
11.1268,24.8376,23,19,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
14.2474,26.555399999999995,37,20,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
12.092,25.636800000000004,47,21,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
13.5344,25.915800000000004,76,22,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
13.0902,26.6496,124,23,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
16.8944,28.395200000000003,146,24,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
11.7016,26.3494,214,25,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
9.5788,25.4316,215,26,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
8.7976,25.5162,304,27,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
5.807200000000002,24.0794,313,28,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
8.149199999999999,24.437000000000005,226,29,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
5.491,24.203199999999995,142,30,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
4.9378,23.774200000000004,176,31,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
5.710800000000001,24.035400000000003,209,32,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
6.332600000000001,24.579999999999995,263,33,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
6.159800000000001,23.811,192,34,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
-0.8358000000000001,23.8862,103,35,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
-3.2720000000000007,23.0522,149,36,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
-5.4198,23.494,109,37,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
-7.2328,21.734400000000004,110,38,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
-10.2232,20.7706,121,39,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
-7.1408,20.7016,106,40,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
-12.132400000000002,19.4334,143,41,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
-15.2888,18.126,148,42,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1
-7.7806,15.489199999999997,0,0,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
-4.4256,16.1186,1,1,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
15.8748,28.0298,0,2,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
58.756,53.61319999999999,0,3,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
57.316,52.3046,0,4,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
57.500800000000005,52.33559999999999,0,5,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
53.4406,49.4022,0,6,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
51.1172,47.6576,0,7,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
44.5608,42.2644,0,8,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
40.266000000000005,38.7396,0,9,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
38.98819999999999,37.8896,0,10,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
32.9104,33.834,0,11,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
31.434800000000003,34.0878,0,12,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
20.8242,29.5602,0,13,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
21.898,29.2228,0,14,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
19.6878,29.488,0,15,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
20.2512,27.172,0,16,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
15.881800000000004,26.4972,1,17,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
12.3432,26.669400000000003,2,18,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
13.546,25.916,0,19,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
15.060800000000002,27.390400000000003,9,20,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
11.423000000000002,27.280800000000006,7,21,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
13.6384,27.5074,3,22,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
11.3844,27.9132,11,23,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
14.2766,27.53100000000001,13,24,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
13.107600000000003,28.2628,5,25,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
3.9288,26.471599999999995,24,26,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
6.296200000000001,26.174,15,27,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
5.0454,25.5036,25,28,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
6.349200000000001,25.9672,37,29,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
-1.6506,23.857,46,30,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
0.4535999999999998,24.456000000000003,70,31,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
0.2215999999999999,26.0048,44,32,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
3.9258,27.5416,106,33,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
1.8300000000000003,26.5644,11,34,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
2.1616000000000004,27.5332,23,35,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
-4.5548,26.4606,6,36,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
-5.397,25.7924,10,37,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
-7.9192,23.2686,12,38,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
-13.409200000000002,23.1736,8,39,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
-11.42,22.5446,17,40,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
-11.9812,21.9346,9,41,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
-13.7466,20.3586,14,42,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1
-2.5178,17.078200000000002,0,0,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
4.7012,18.743,0,1,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
13.8444,27.063,0,2,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
47.2972,48.48039999999999,0,3,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
47.047,46.2706,1,4,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
50.4814,47.496,0,5,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
50.7006,49.8962,1,6,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
45.9682,46.2268,0,7,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
38.8012,39.723600000000005,0,8,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
40.0474,39.47239999999999,0,9,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
37.191,38.8964,0,10,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
33.468,37.4324,0,11,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
26.0954,34.4174,0,12,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
25.5924,33.80179999999999,0,13,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
19.0984,29.771000000000004,0,14,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
18.3794,29.6446,0,15,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
12.372000000000002,27.771600000000003,0,16,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
14.4898,26.7528,0,17,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
13.989800000000002,27.6612,0,18,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
7.842599999999999,28.9914,1,19,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
20.311400000000003,30.6938,3,20,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
13.3952,27.2184,10,21,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
14.5158,28.3276,0,22,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
13.695200000000002,26.8688,0,23,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
10.497800000000002,26.1322,0,24,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
7.2116,23.6692,1,25,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-3.703,24.0776,0,26,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-1.2841999999999998,24.161,9,27,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
0.1266,24.390600000000003,8,28,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
0.9187999999999998,23.6554,7,29,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-3.9672,23.776000000000003,1,30,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-3.5764,22.6576,2,31,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-10.927600000000002,21.9678,2,32,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-1.6386,23.5494,8,33,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-1.2438,25.152800000000003,6,34,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-3.4668,24.533,11,35,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-3.423,23.8434,4,36,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-14.620400000000004,24.128,4,37,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-7.5838,21.419,3,38,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-12.8796,19.9374,3,39,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-5.0966,21.1114,5,40,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-16.394799999999996,20.3446,2,41,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-19.5686,18.0336,6,42,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1
-2.8816,28.1696,0,0,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-1.6150000000000002,26.834000000000003,0,1,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
12.1386,38.3918,0,2,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
43.8974,56.0064,0,3,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
41.8158,55.259600000000006,0,4,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
43.9648,55.318,0,5,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
42.0832,52.2466,0,6,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
41.3808,50.8444,0,7,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
35.3722,46.185,0,8,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
35.224599999999995,44.278200000000005,0,9,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
32.8034,43.7248,0,10,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
25.492800000000003,42.3302,0,11,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
24.8474,39.253400000000006,0,12,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
20.1516,37.2674,0,13,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
15.446600000000002,36.9614,0,14,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
15.105799999999997,36.808800000000005,0,15,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
14.731600000000004,35.984399999999994,0,16,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
13.612600000000002,34.006,0,17,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
6.4356,35.287600000000005,2,18,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
18.6382,37.7606,6,19,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
18.875200000000003,37.375600000000006,1,20,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
11.498400000000002,37.9666,1,21,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
10.7528,38.1294,1,22,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
6.2708,36.9262,1,23,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
10.34,39.5888,4,24,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
4.631400000000001,37.3476,3,25,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-1.5368000000000004,37.6624,6,26,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-2.545,36.2572,21,27,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
2.0014,36.168800000000005,11,28,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
3.709,36.4876,11,29,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-1.1087999999999998,37.5188,7,30,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-0.8596000000000001,37.3734,18,31,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-5.627400000000001,36.754,9,32,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-4.3898,37.608,11,33,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-1.8716,35.446600000000004,10,34,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-6.429799999999999,33.845800000000004,4,35,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-15.3906,32.656600000000005,7,36,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-18.3008,32.3572,11,37,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-29.194,30.5898,8,38,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-25.119,28.868400000000005,7,39,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-31.5102,29.0266,6,40,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-28.8808,27.9488,8,41,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-26.2182,26.097200000000004,2,42,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1
-9.595,25.197000000000003,0,0,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
-7.502599999999999,25.051199999999994,0,1,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
12.3824,30.7556,0,2,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
53.4042,52.57720000000001,0,3,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
49.175,45.006400000000006,0,4,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
50.68820000000001,48.2032,0,5,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
43.5534,44.10459999999999,0,6,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
43.3848,44.3066,0,7,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
36.9004,40.3782,0,8,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
31.022800000000007,42.1294,0,9,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
32.192600000000006,43.0268,0,10,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
26.3332,38.282,0,11,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
27.3246,38.0772,0,12,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
19.5374,35.4964,2,13,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
20.6632,36.0998,11,14,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
25.2948,38.787,1,15,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
23.0898,36.6712,1,16,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
14.4028,32.5754,0,17,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
17.366799999999998,34.359,0,18,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
13.7134,32.049800000000005,0,19,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
14.936,32.073,3,20,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
15.8806,30.8766,3,21,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
17.081200000000003,31.1628,13,22,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
15.4976,32.403,4,23,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
15.777999999999995,32.0182,1,24,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
9.7736,33.1828,3,25,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
7.4534,30.8728,2,26,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
8.7454,32.178000000000004,7,27,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
5.6228,29.678400000000003,2,28,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1
