max_stay,cases,download_mbps_fixed,rwi_weight,gdp_per_capita,pop2020,pop_density,pop60plus_ratio,tests_unique_dev_fixed
-2.3273778962952307,-0.5536424617469237,-1,-0.7371793610112932,-0.1243713704889545,-0.4782397129597474,-0.5709790754190825,-0.2686274887583439,-1
-0.33973613621611,-0.5536424617469237,-1,-0.5243360534053051,-0.1142548140420023,-0.618314904477095,-0.4187929322236176,-0.3494355289135943,-1
-0.0479457624250567,-0.5536424617469237,-1,-0.5903262380768474,-0.4677703004757469,0.2507717725098723,-0.5252740163691493,-0.5380844307314259,-1
0.1513583902033394,-0.5536424617469237,-1,-0.0634616176745858,0.1074986933021685,-0.0138825732972854,-0.549712660419466,0.8485938844657522,-1
-0.6065170665321021,1.0369771684788496,-1,-1.343152098648288,-0.5649879404781668,-0.1127842056001675,-0.6513863697588759,-0.1199215140931426,-1
-0.2738833483645621,-0.5536424617469237,-1,-1.132027455943043,-0.9520255355566908,-0.0563051917354672,-0.5946239214335646,0.0366428055041634,-1
-0.3548798414372132,-0.5536424617469237,-1,-1.5645736183390777,-0.5017858996789141,-1.0605052713879215,-0.6643788082343611,0.8835958999176841,-1
-0.7081382305225008,-0.5536424617469237,-1,-1.383426941431695,-0.4489471606058079,-1.3821882740806644,-0.674215784043636,0.2595666671134924,-1
-0.4300299711001125,1.2089312601059472,-1,-0.8787557475783715,-0.0529914861507021,-1.3589601463056562,-0.6028095120930919,1.4562483632254228,-1
-0.1041764104980512,0.6526235368614465,-1,0.668916155758185,0.2470507733491517,-0.7650830778944409,0.0115386201043288,0.5286700850311213,-1
1.7773782135415497,-0.5536424617469237,-1,0.7218590704118333,2.0226650517544797,1.0013923156256654,-0.2380946888734522,0.773110203217863,-1
-0.5556455849180477,-0.5536424617469237,-1,-0.2281956880102475,-0.750575639757623,0.5566383474511907,-0.5311263932454998,-0.9307268113372608,-1
-0.0572025044905027,-0.5536424617469237,-1,0.1965752921510464,-0.4399233332524287,-0.2331764091858682,-0.5184797428657331,0.1339976827007263,-1
1.400612571579536,-0.5536424617469237,-1,1.4770302967606823,4.728191788790638,-0.7617381905579139,0.0272092624925161,1.7662327868099148,-1
0.3183857448403781,-0.5536424617469237,-1,0.2374173093180455,-0.8124382061841083,-1.2854926014361332,-0.1530331815410096,-1.1312682676615968,-1
-0.0664592465559488,-0.5536424617469237,-1,0.1101254718919891,-0.5511702048433051,0.2960536589256123,-0.3065314911719081,-0.7995412870778753,-1
1.0308300859125117,-0.5536424617469237,-1,0.4887924788309196,-0.214116153464357,1.2728485982072288,0.2200054169318884,-1.752035791444524,-1
-1.718787705238056,-0.5536424617469237,-1,-0.5303715240530746,-0.8287938932621077,-1.0721175077344534,-0.5881822155612875,-0.6075221259196444,-1
-0.9090257732410396,-0.5536424617469237,-1,-1.221011811823286,-1.008177711236116,-0.4040609739724197,-0.5739842123784288,-0.244379577542581,-1
-1.2785240606867572,-0.5536424617469237,-1,-0.3785765844688775,-0.5865252784192393,0.0057456872399246,-0.5959577757202175,0.359871102615164,-1
0.4907316661904587,0.592567596350902,-1,-0.5326636251289614,-0.1064294637589936,-0.685112301807989,-0.4409728649131679,-1.2512351574375675,-1
-1.785899085212539,-0.5536424617469237,-1,-0.983567332159228,0.1609014215848611,-1.2116825184563818,-0.6209246108516241,1.5425506752787388,-1
-0.5659173206310183,-0.5536424617469237,-1,-1.0484364581692935,-0.8751467564249729,-0.52401095773273,-0.6145730953897516,0.4071684053507678,-1
0.2538321488576631,1.9050189960398705,-1,-0.8048482913868918,0.0127132567660893,-1.8801720182921076,-0.6414132980373748,1.7488662079091313,-1
-0.0953662656375159,-0.3338802532600997,-1,-0.0647578868364307,0.0843398863835356,1.901310287016761,-0.558720187766923,0.4264321490312391,-1
