max_stay,cases,download_mbps_fixed,rwi_weight,gdp_per_capita,popDANE,pop_density,pop60plus_ratio,tests_unique_dev_fixed,internet_pen,labor_formality_index,primary_ratio,secondary_ratio,tertiary_ratio
58.7466,3,-1,1.0841438514808932,7962.510187449063,99387.0,3241.6210035754957,0.0696379233531624,-1,21.21404207793776,0.161386125427837,0.0109177755032412,0.5168884339815762,0.4721937905151825
57.6306,0,-1,0.6617792594306894,3507.737656595431,146556.0,445.3447616651394,0.1026596992045634,-1,19.524959742351047,0.1255367491767343,0.1591386554621848,0.0992647058823529,0.7421218487394958
48.2674,0,-1,0.4146567391202961,3621.879106438896,18264.0,672.4530593104228,0.0730669502304647,-1,7.1725799386771785,0.1416765932102442,0.0693877551020408,0.3469387755102041,0.5836734693877551
58.5424,1,-1,0.93343785271687,4160.980840584936,105379.0,678.3472768414182,0.1254513595382903,-1,17.661014054033537,0.2072974925740587,0.0080049261083743,0.0935960591133004,0.8983990147783252
31.2492,0,-1,0.1599084406295629,4889.810168012219,13749.0,73.2076424820611,0.0736027458772129,-1,3.5493490435668047,0.2462569832402234,0.5582329317269076,0.0481927710843373,0.393574297188755
46.9198,0,-1,0.3664028311030092,3558.3168596441683,31869.0,70.36330089983376,0.097859754139036,-1,3.4798707207631243,0.05698957829471,0.3142857142857143,0.1047619047619047,0.580952380952381
36.5956,0,-1,0.158921456165526,2839.2923419522454,16166.0,55.45419044873472,0.091066451488749,-1,5.0043300754670295,0.1197916666666666,0.1588235294117647,0.1,0.7411764705882353
49.395,0,-1,0.3418070299090171,8938.295788442703,15315.0,90.11403576110207,0.0721509802107883,-1,3.421482206986614,0.1463582001764533,0.4694280078895463,0.0867850098619329,0.4418145956607495
58.8924,0,-1,0.6167709995149201,4509.735301603461,31432.0,552.8077080564332,0.0592481375786055,-1,22.337108679053195,0.1162820567709894,0.1542857142857142,0.28,0.5657142857142857
50.5878,0,-1,0.2630848949085314,9181.48846656028,34465.0,216.9694138799491,0.0941001211918596,-1,7.352386479036705,0.0840554211568066,0.2986348122866894,0.083617747440273,0.6177474402730375
46.235600000000005,0,-1,-0.0522348655319042,3298.495868935809,14161.0,93.87333470215118,0.1256527238149653,-1,2.7116729044559,0.035288777941677,0.3930635838150289,0.0867052023121387,0.5144508670520231
43.9958,0,-1,0.2385434194626513,2740.016992353441,21186.0,88.19211696970618,0.0548360970010711,-1,4.537296690970275,0.0444078801328708,0.2598522167487684,0.1501231527093596,0.5900246305418719
56.1666,2,-1,0.5770553397618453,3838.606777882349,120067.0,609.1954289338311,0.111659445154493,-1,20.38528488260721,0.1296105135804113,0.0872876391329818,0.3626244874048037,0.5500878734622144
42.8386,0,-1,-0.118147942324479,3113.839285714286,8064.0,8.064689418898901,0.0497485121307309,-1,1.8973214285714284,0.0410125588697017,0.3548387096774194,0.0967741935483871,0.5591397849462365
60.3368,2,-1,0.4766037563545673,4579.939265186961,76727.0,443.7266602493112,0.1946814559835243,-1,23.186065126690323,0.0590016335872637,0.056645109645889,0.269759432074319,0.6873038276000085
36.5804,0,-1,0.0997603113126919,2745.1687337755984,13868.0,193.41560896514343,0.0360134497100653,-1,2.6608018459763483,0.1333544839255499,0.1560283687943262,0.1063829787234042,0.7375886524822695
25.3046,0,-1,0.3680221522757978,3799.493051306704,11441.0,214.4609866599965,0.1010170655274484,-1,1.2586312385281009,0.0476190476190476,0.186335403726708,0.0807453416149068,0.7329192546583851
43.1544,0,-1,-0.0059142843734896,3384.9716521600258,25046.0,55.75415094304456,0.0916059158760128,-1,1.4653038409326835,0.0659778414042076,0.375796178343949,0.0923566878980891,0.5318471337579618
51.68959999999999,0,-1,0.6905253557584734,4842.446132768713,16058.0,105.99405264231537,0.1115882459687359,-1,4.060281479636318,0.0765541740674955,0.3784722222222222,0.0833333333333333,0.5381944444444444
51.7978,0,-1,0.5563508695911565,2882.189820198587,16768.5,314.5911012263714,0.0634648059434398,-1,14.115147963668326,0.0631553484035944,0.1109767994231666,0.094159562285278,0.7948636382915554
46.4198,0,-1,0.1574917075800221,3719.611021069692,12340.0,99.1564073682471,0.1255920209552457,-1,2.641815235008104,0.0564993564993565,0.2941176470588235,0.088235294117647,0.6235294117647059
41.65599999999999,0,-1,0.2175126604831662,2964.677867442784,7559.0,105.172771877832,0.0718198161249758,-1,4.842700600919052,0.0438899371070974,0.1790249433106575,0.0905895691609977,0.7281179138321997
62.77740000000001,474,-1,0.9772252067077786,8684.525260603004,7592871.0,4910.768346330641,0.0850401660000468,-1,25.245786475234468,0.4070286244008726,0.0016501244758909,0.1309535508385744,0.8673963246855346
48.3858,0,-1,0.1684587589486502,5860.050432276657,11104.0,96.73428357247874,0.0795726276626485,-1,2.4225504322766573,0.0603736754043502,0.5850622406639004,0.0954356846473029,0.3236514522821577
37.4798,0,-1,0.0471205966678055,7124.128775307003,12052.0,443.0840432843879,0.0829160782802898,-1,8.347162296714238,0.0741046182846371,0.2075471698113207,0.4465408805031446,0.3427672955974842
52.0674,0,-1,0.5279166644615826,7107.28733405504,35102.0,228.69403358516692,0.1083855345214279,-1,14.882342886445215,0.0876556834305533,0.0963203463203463,0.538961038961039,0.3636363636363636
43.82659999999999,0,-1,-0.0660284083818826,4322.394678492239,22550.0,92.32973965963808,0.1144208932028068,-1,3.605321507760532,0.044492971202402,0.4487534626038781,0.0858725761772853,0.4626038781163435
41.312,0,-1,-0.0783665624129548,3789.825473449685,13465.0,65.43795587241684,0.0,-1,0.4158930560712959,0.0605993093461067,0.2063492063492063,0.238095238095238,0.5555555555555556
61.361,6,-1,0.5671559037598026,2223.4926883187927,709276.0,1292.2716103017813,0.1051183388851543,-1,16.388119716443246,0.028651907103406,0.0054785139530902,0.194658448895737,0.7996918335901386
59.17679999999999,2,-1,0.6229106053917051,9106.206293706293,27456.0,506.5439176137656,0.0816796856778891,-1,13.858537296037296,0.1733613204846865,0.0237580993520518,0.6868250539956804,0.2904967602591792
37.8486,1,-1,0.3100547672961251,3153.3090279923376,16183.0,164.04660608805267,0.0931019894916905,-1,6.605697336711364,0.0864399483426603,0.2222222222222222,0.0952380952380952,0.6825396825396826
39.294,3,-1,0.3391236596687209,4373.812981789744,17902.0,227.93344940705185,0.0707804136777438,-1,1.1898111942799687,0.1320633904274051,0.3517241379310344,0.2172413793103448,0.4310344827586206
41.4722,0,-1,0.3891654379045611,2537.527737893225,22983.0,478.2674599030493,0.1140285223709414,-1,11.769568811730409,0.0729830467716724,0.0648148148148148,0.1018518518518518,0.8333333333333334
39.19,2,-1,0.4550801046036111,14910.203019260802,23052.0,292.9791808638579,0.0515556428805717,-1,9.46121811556481,0.2455011321654153,0.0934799685781618,0.4705420267085624,0.436763550667714
40.473600000000005,0,-1,0.1362788149857997,3664.476945959346,16136.0,66.56712641667825,0.0,-1,2.640059494298463,0.0503868654463106,0.2831050228310502,0.091324200913242,0.6301369863013698
49.0372,0,-1,0.3996849264375873,27897.48953974896,43020.0,681.655954354701,0.1239594483510742,-1,14.618781961878195,0.2424653215636822,0.0051743532058492,0.6857142857142857,0.309111361079865
45.1422,0,-1,0.5190132103778451,4618.015963511973,10524.0,156.87567626774137,0.1083032308753935,-1,1.168757126567845,0.0905414220482713,0.4222222222222222,0.0888888888888888,0.4944444444444444
37.2,0,-1,-0.0604478926601547,2638.727844956104,54333.0,4.63695063573952,0.043096956280637,-1,4.13744869600427,0.1406925192210562,0.1224105461393597,0.0998116760828625,0.7777777777777778
45.6936,0,-1,0.2433015632315386,2394.5314631883425,73292.0,173.92619322009233,0.0780158772461411,-1,6.681493205261148,0.0886800856894394,0.2446153846153846,0.12,0.6369230769230769
44.6988,0,-1,0.0962462702537285,4822.60290655192,24634.0,51.17541615707235,0.0915498948394305,-1,2.9755622310627587,0.0552549493920682,0.1795454545454545,0.1181818181818181,0.7
51.80580000000001,0,-1,-0.0823914043736389,3016.0361842105262,9728.0,74.83192606063508,0.1235391343311036,-1,1.055015466195316,0.0446668488866128,0.2864603110676409,0.1093703852866156,0.6041693036457434
47.2374,1,-1,-0.1528358079204762,2544.8690256450536,25463.0,73.16695295013072,0.0902278161852893,-1,1.0642893610336566,0.0336821845302538,0.3458333333333333,0.1166666666666666,0.5375
44.0694,0,-1,-0.1392843782221708,2729.0839880132826,61735.0,55.765909623895375,0.0280168367143543,-1,4.8967360492427305,0.0661420616454471,0.3413461538461538,0.1185897435897435,0.5384615384615384
63.573,23,-1,0.8281113221520237,4688.0894283047455,361049.0,235.3241786152376,0.0889369030328616,-1,21.47270869051016,0.3234613470471135,0.0921997128728664,0.176583187111182,0.731057584941777
51.430600000000005,0,-1,-0.2291530063595931,3579.014613111874,25046.0,60.91813120607883,0.0883193337768875,-1,5.3381777529346,0.0713871528896334,0.4759036144578313,0.1174698795180722,0.4066265060240964
55.7778,1,-1,-0.0125161459099624,5980.819857089131,26590.0,29.40668753471696,0.0779483106287892,-1,3.670552839413313,0.0751455079813288,0.4193548387096774,0.2071307300509338,0.3718166383701188
51.545,0,-1,0.2029851274338693,3746.862221941554,126682.0,187.3780885815552,0.0871456693165933,-1,8.420296490424843,0.1131326655031439,0.1734926052332195,0.1211604095563139,0.7053469852104665
53.61319999999999,0,-1,0.2136646850891333,4536.89865492588,24757.0,62.41375209443693,0.1003921956406559,-1,1.6722543119117823,0.0657871171870336,0.3341346153846153,0.1610576923076923,0.5024038461538461
49.8962,1,-1,-0.1123135122547928,3106.248590119558,8866.0,49.83520822668913,0.0112017451912378,-1,0.6654635686893752,0.0397665085735133,0.3431372549019608,0.1176470588235294,0.5392156862745098
56.0064,0,-1,-0.0730304385485639,2379.5985671234434,17587.0,44.68218378449557,0.095501218387175,-1,1.7456075510320124,0.0355375618533513,0.3290322580645161,0.1161290322580645,0.5483870967741935
52.57720000000001,0,-1,0.0708437305157057,3989.808917197452,11775.0,26.611029642965786,0.0386121468548888,-1,0.8237791932059448,0.0327621658670322,0.4942528735632184,0.1264367816091954,0.3793103448275862
49.01960000000001,0,-1,-0.2052159000172209,4069.3481276005546,10815.0,32.52254580954789,0.0519288463002156,-1,6.185852981969487,0.0728205128205128,0.5276073619631901,0.0858895705521472,0.3865030674846625
47.607,1,-1,-0.1893052233611873,2857.533871629944,21921.0,117.32880430317694,0.0851773561578848,-1,0.3056429907394735,0.0363441627990003,0.3577586206896552,0.1206896551724138,0.521551724137931
42.957600000000006,0,-1,0.3106345280381062,3688.422795639575,7247.0,34.77716361421061,0.1645237831445788,-1,1.7386504760590586,0.0538806927517639,0.4747474747474747,0.1111111111111111,0.4242424242424242
42.5944,0,-1,-0.1509665820118151,3552.3157614010133,22498.0,28.39314840461102,0.0836469540109105,-1,1.3779002578006934,0.0239013107170393,0.4324324324324324,0.1182432432432432,0.4493243243243243
48.457,0,-1,0.1556606321135363,3860.234011860875,31195.0,79.16506269229268,0.0940478260602699,-1,6.446545920820644,0.0809082345942194,0.3228699551569506,0.1704035874439461,0.5067264573991032
40.6598,0,-1,0.6548324863823733,6449.952119608308,24279.25,116.4268374659281,0.0760099324788698,-1,8.98459189339256,0.0610116861170378,0.3330279939612679,0.1175417631879575,0.5494302428507745
36.2068,0,-1,0.5714351707408168,22612.59079903148,37170.0,87.49692869633468,0.0759330118096626,-1,2.5127791229486145,0.0557113402061855,0.954384837777064,0.005460970125281,0.0401541920976549
42.1196,0,-1,0.0110426903794189,1271.953896816685,43728.0,40.75299930256264,0.0496390657982826,-1,8.136663007683865,0.0489763437748679,0.116504854368932,0.1019417475728155,0.7815533980582524
44.8608,0,-1,0.336806673047818,2338.675404849244,178832.0,79.495441704671,0.0697571249853913,-1,6.278518385971191,0.0528109329754926,0.0154938670109748,0.1026468689477081,0.881859264041317
52.207999999999984,0,-1,-0.2293532353929335,1011.5772774833766,88881.0,143.2533992082348,0.0659902469439695,-1,0.780819297712672,0.0127027706347518,0.3063063063063063,0.072072072072072,0.6186186186186187
44.1468,0,-1,0.1922077409113208,3136.599794632868,195747.0,47.34548140736387,0.0729811828999651,-1,10.96926134244714,0.2012479009319464,0.0734388742304309,0.1275285839929639,0.7990325417766051
39.3226,0,-1,0.3437809614464048,1434.0628681257365,48387.0,37.05399353548053,0.0528225265071068,-1,4.751276169219005,0.0773978367257878,0.2178988326848249,0.0972762645914396,0.6848249027237354
31.6668,0,-1,-0.3897944245214336,1195.0060456092006,177815.0,29.88841339846976,0.0714388206932207,-1,0.9178078339847594,0.021067221067221,0.0050825921219822,0.1029224904701397,0.8932655654383735
46.2514,0,-1,-0.0408014950342844,2056.644766117844,38203.0,21.2653485589183,0.0637967760620373,-1,3.0128523937910634,0.0326517150395778,0.2130584192439862,0.0790378006872852,0.7079037800687286
43.6418,0,-1,-0.1795378655153394,1816.3932345381272,63026.0,28.770156052957123,0.0676355186643797,-1,2.7369656966966014,0.0431193822002785,0.0731132075471698,0.115566037735849,0.8113207547169812
45.587,0,-1,0.3564899464959053,1539.16060806345,12104.0,96.94584529241904,0.1284229277610172,-1,0.0743555849306014,0.0253287197231833,0.2318840579710145,0.072463768115942,0.6811594202898551
42.758,0,-1,-0.3169821377568358,1719.611650485437,25750.0,28.3810282276797,0.0619715566072609,-1,0.0815533980582524,0.0332179930795847,0.2256097560975609,0.0792682926829268,0.6951219512195121
62.7338,34,-1,0.7397240344628455,3142.1670289444955,521239.0,210.16750718263955,0.0760096993456482,-1,15.940480278720509,0.2424935399450173,0.0293438839432904,0.1317177711836465,0.838938344873063
39.8108,0,-1,0.370657518285006,1969.0124244954084,40726.0,47.64225847447296,0.0392949334098701,-1,1.2620930118351912,0.0427076826983135,0.2592592592592592,0.1649831649831649,0.5757575757575758
41.7774,0,-1,-0.0919717346362319,2258.905299739357,31077.0,24.143325285940435,0.0633649400308614,-1,0.0707919039804357,0.0299555465750656,0.3461538461538461,0.0884615384615384,0.5653846153846154
44.1188,0,-1,0.3710149742478764,1556.9044006069803,9885.0,101.35543926816904,0.0613373530075764,-1,0.080930703085483,0.017363982139904,0.1228070175438596,0.0701754385964912,0.8070175438596491
51.0602,14,-1,0.2283964135539805,2952.0382712515843,122285.0,99.85334638863031,0.082077131390406,-1,5.754589688023878,0.0608418112906443,0.2146596858638743,0.1346297681376215,0.6507105459985041
41.179,1,-1,0.0980518901815097,1437.3774166433177,67811.0,56.977161661398966,0.0,-1,1.9701818289068145,0.0448581308322675,0.0831024930747922,0.0803324099722991,0.8365650969529086
57.49280000000001,0,-1,0.1921391677460194,2567.213114754098,14233.333333333334,137.5241388367688,0.0799487610554905,-1,6.932897862232778,0.0264712623856426,0.2985874691757045,0.0920587038234097,0.6093538270008858
52.9084,0,-1,-0.1254376145214301,4192.420482743063,26598.0,42.00532747350569,0.1264438318933542,-1,10.474471764794345,0.3846366399557889,0.234866828087167,0.0799031476997578,0.6828087167070218
48.9132,0,-1,0.1609832377236037,7043.857523624909,37143.0,41.40458370874495,0.1110790505588027,-1,11.469186656974395,0.1316583702426214,0.2858617131062951,0.282765737874097,0.4313725490196078
52.42640000000001,0,-1,0.1690317870929408,6831.644784451566,38692.0,38.53682495797,0.0,-1,18.41982838829732,0.1704471560264698,0.5975485188968335,0.0357507660878447,0.365679264555669
55.89000000000001,1,-1,-0.0921904913395749,6187.283618178821,36394.0,31.18045376917209,0.0956894184444954,-1,8.853107655107985,0.0632191069574247,0.2314148681055156,0.3800959232613909,0.3896882494004796
52.4098,0,-1,0.1807411243728943,3177.9245406395085,15293.0,101.89047602900445,0.0,-1,8.997580592427907,0.0340677472580801,0.1277777777777777,0.0833333333333333,0.7888888888888889
